"KZS5\加权平均温度 Time;""KZS5\加权平均温度 ValueY"""
2019/12/31 17:54:58;30.700231552124
2019/12/31 17:56:58;30.700231552124
2019/12/31 17:58:58;30.700231552124
2019/12/31 18:00:58;30.706018447876
2019/12/31 18:02:58;30.7175941467285
2019/12/31 18:04:58;30.7291660308838
2019/12/31 18:06:58;30.7407417297363
2019/12/31 18:08:58;30.7580986022949
2019/12/31 18:10:58;30.7407417297363
2019/12/31 18:12:58;30.7407417297363
2019/12/31 18:14:58;30.7407417297363
2019/12/31 18:16:58;30.7523136138916
2019/12/31 18:18:58;30.775463104248
2019/12/31 18:20:58;30.7696743011475
2019/12/31 18:22:58;30.775463104248
2019/12/31 18:24:58;30.787036895752
2019/12/31 18:26:58;30.8043975830078
2019/12/31 18:28:58;30.8043975830078
2019/12/31 18:30:58;30.8101863861084
2019/12/31 18:32:58;30.8159732818604
2019/12/31 18:34:58;30.8333339691162
2019/12/31 18:36:58;30.8449096679688
2019/12/31 18:38:58;30.856481552124
2019/12/31 18:40:58;30.8680572509766
2019/12/31 18:42:58;30.8796291351318
2019/12/31 18:44:58;30.8796291351318
2019/12/31 18:46:58;30.8796291351318
2019/12/31 18:48:58;30.8969917297363
2019/12/31 18:50:58;30.9201393127441
2019/12/31 18:52:58;30.9259281158447
2019/12/31 18:54:58;30.9201393127441
2019/12/31 18:56:58;30.9201393127441
2019/12/31 18:58:58;30.9375
2019/12/31 19:00:58;30.9432888031006
2019/12/31 19:02:58;30.9375
2019/12/31 19:04:58;30.9606513977051
2019/12/31 19:06:58;30.9664363861084
2019/12/31 19:08:58;30.9664363861084
2019/12/31 19:10:58;30.9780158996582
2019/12/31 19:12:58;30.9722232818604
2019/12/31 19:14:58;31.0011596679688
2019/12/31 19:16:58;31.018518447876
2019/12/31 19:18:58;31.018518447876
2019/12/31 19:20:58;31.0416660308838
2019/12/31 19:22:58;31.0590305328369
2019/12/31 19:24:58;31.0763912200928
2019/12/31 19:26:58;31.1053218841553
2019/12/31 19:28:58;31.1284732818604
2019/12/31 19:30:58;31.1284732818604
2019/12/31 19:32:58;31.1342582702637
2019/12/31 19:34:58;31.168981552124
2019/12/31 19:36:58;31.168981552124
2019/12/31 19:38:58;31.1805534362793
2019/12/31 19:40:58;31.1979160308838
2019/12/31 19:42:58;31.1863403320313
2019/12/31 19:44:58;31.1631965637207
2019/12/31 19:46:58;31.168981552124
2019/12/31 19:48:58;31.1458339691162
2019/12/31 19:50:58;31.1458320617676
2019/12/31 19:52:58;31.1284732818604
2019/12/31 19:54:58;31.1168975830078
2019/12/31 19:56:58;31.1111106872559
2019/12/31 19:58:58;31.09375
2019/12/31 20:00:58;31.0821781158447
2019/12/31 20:02:58;31.0648155212402
2019/12/31 20:04:58;31.0474548339844
2019/12/31 20:06:58;31.0416717529297
2019/12/31 20:08:58;31.0416679382324
2019/12/31 20:10:58;31.0243072509766
2019/12/31 20:12:58;31.018518447876
2019/12/31 20:14:58;31.012731552124
2019/12/31 20:16:58;31.0069465637207
2019/12/31 20:18:58;31.0069465637207
2019/12/31 20:20:58;31.012731552124
2019/12/31 20:22:58;31.012731552124
2019/12/31 20:24:58;31.0185203552246
2019/12/31 20:26:58;31.0127353668213
2019/12/31 20:28:58;31.0069465637207
2019/12/31 20:30:58;31.0127353668213
2019/12/31 20:32:58;31.0127353668213
2019/12/31 20:34:58;31.0300941467285
2019/12/31 20:36:58;31.0358829498291
2019/12/31 20:38:58;31.0532417297363
2019/12/31 20:40:58;31.0474548339844
2019/12/31 20:42:58;31.0532417297363
2019/12/31 20:44:58;31.0532417297363
2019/12/31 20:46:58;31.0590305328369
2019/12/31 20:48:58;31.0532417297363
2019/12/31 20:50:58;31.0590305328369
2019/12/31 20:52:58;31.0532417297363
2019/12/31 20:54:58;31.0474548339844
2019/12/31 20:56:58;31.0416679382324
2019/12/31 20:58:58;31.0416679382324
2019/12/31 21:00:58;31.0416679382324
2019/12/31 21:02:58;31.0358829498291
2019/12/31 21:04:58;31.0185203552246
2019/12/31 21:06:58;31.0127353668213
2019/12/31 21:08:58;30.9953708648682
2019/12/31 21:10:58;30.9837989807129
2019/12/31 21:12:58;30.9722232818604
2019/12/31 21:14:58;30.9664363861084
2019/12/31 21:16:58;30.931713104248
2019/12/31 21:18:58;30.9201412200928
2019/12/31 21:20:58;30.8796291351318
2019/12/31 21:22:58;30.8680534362793
2019/12/31 21:24:58;30.8449096679688
2019/12/31 21:26:58;30.8217582702637
2019/12/31 21:28:58;30.8333339691162
2019/12/31 21:30:58;30.8101863861084
2019/12/31 21:32:58;30.78125
2019/12/31 21:34:58;30.78125
2019/12/31 21:36:58;30.7349510192871
2019/12/31 21:38:58;30.7291660308838
2019/12/31 21:40:58;30.7233791351318
2019/12/31 21:42:58;30.7175941467285
2019/12/31 21:44:58;30.7002296447754
2019/12/31 21:46:58;30.6886558532715
2019/12/31 21:48:58;30.6712951660156
2019/12/31 21:50:58;30.6597194671631
2019/12/31 21:52:58;30.6597194671631
2019/12/31 21:54:58;30.630786895752
2019/12/31 21:56:58;30.630786895752
2019/12/31 21:58:58;30.6018524169922
2019/12/31 22:00:58;30.5844917297363
2019/12/31 22:02:58;30.5671291351318
2019/12/31 22:04:58;30.5671291351318
2019/12/31 22:06:58;30.5555534362793
2019/12/31 22:08:58;30.5324058532715
2019/12/31 22:10:58;30.5266208648682
