"室外温度 Time;""室外温度 ValueY"";""室外湿度 Time"";""室外湿度 ValueY"""
2020/5/11 3:32:33;17.5289344787598;2020/5/11 3:32:33;74.7974548339844
2020/5/11 3:52:33;17.5;2020/5/11 3:52:33;76.2442092895508
2020/5/11 4:12:33;17.6446762084961;2020/5/11 4:12:33;74.9131927490234
2020/5/11 4:32:33;17.7604141235352;2020/5/11 4:32:33;74.247688293457
2020/5/11 4:52:33;17.3842582702637;2020/5/11 4:52:33;73.9872665405273
2020/5/11 5:12:33;17.2106475830078;2020/5/11 5:12:33;75.1157379150391
2020/5/11 5:32:33;17.1527786254883;2020/5/11 5:32:33;75.0578689575195
2020/5/11 5:52:33;17.181713104248;2020/5/11 5:52:33;75.810188293457
2020/5/11 6:12:33;17.3263893127441;2020/5/11 6:12:33;76.3888931274414
2020/5/11 6:32:33;17.4710655212402;2020/5/11 6:32:33;77.6909713745117
2020/5/11 6:52:33;18.4548606872559;2020/5/11 6:52:33;74.6817092895508
2020/5/11 7:12:33;19.0914344787598;2020/5/11 7:12:33;72.5983810424805
2020/5/11 7:32:33;19.525463104248;2020/5/11 7:32:33;67.3032379150391
2020/5/11 7:52:33;20.0752296447754;2020/5/11 7:52:33;67.8240737915039
2020/5/11 8:12:33;21.2326393127441;2020/5/11 8:12:33;57.060188293457
2020/5/11 8:32:33;22.5636558532715;2020/5/11 8:32:33;33.3912048339844
2020/5/11 8:52:33;24.1261558532715;2020/5/11 8:52:33;31.8865737915039
2020/5/11 9:12:33;24.2997703552246;2020/5/11 9:12:33;30.6712951660156
2020/5/11 9:32:33;23.5763893127441;2020/5/11 9:32:33;45.7465286254883
2020/5/11 9:52:33;23.3159713745117;2020/5/11 9:52:33;45.1099548339844
2020/5/11 10:12:33;23.3159713745117;2020/5/11 10:12:33;33.8541641235352
2020/5/11 10:32:33;23.431713104248;2020/5/11 10:32:33;41.1168975830078
2020/5/11 10:52:33;24.0972213745117;2020/5/11 10:52:33;37.181713104248
2020/5/11 11:12:33;23.5474548339844;2020/5/11 11:12:33;28.90625
2020/5/11 11:32:33;24.1840286254883;2020/5/11 11:32:33;30.4108791351318
2020/5/11 11:52:33;23.6053237915039;2020/5/11 11:52:33;36.1979141235352
2020/5/11 12:12:33;22.9976844787598;2020/5/11 12:12:33;39.2071762084961
2020/5/11 12:32:33;22.5636558532715;2020/5/11 12:32:33;40.2488441467285
2020/5/11 12:52:33;21.6377296447754;2020/5/11 12:52:33;38.4548606872559
2020/5/11 13:12:33;20.7118034362793;2020/5/11 13:12:33;42.1296310424805
2020/5/11 13:32:33;19.2071762084961;2020/5/11 13:32:33;49.6238441467285
2020/5/11 13:52:33;18.0208358764648;2020/5/11 13:52:33;62.9629592895508
2020/5/11 14:12:33;16.9502296447754;2020/5/11 14:12:33;67.6793975830078
2020/5/11 14:32:33;16.6319465637207;2020/5/11 14:32:33;69.4733810424805
2020/5/11 14:52:33;15.619213104248;2020/5/11 14:52:33;73.9872665405273
2020/5/11 15:12:33;14.5775451660156;2020/5/11 15:12:33;79.2534713745117
2020/5/11 15:32:33;16.0243034362793;2020/5/11 15:32:33;73.1770782470703
2020/5/11 15:52:33;17.5289344787598;2020/5/11 15:52:33;69.7337951660156
2020/5/11 16:12:33;18.2233810424805;2020/5/11 16:12:33;63.8599510192871
2020/5/11 16:32:33;18.0787048339844;2020/5/11 16:32:33;61.6319427490234
2020/5/11 16:52:33;18.0208358764648;2020/5/11 16:52:33;64.2071762084961
2020/5/11 17:12:33;18.0787048339844;2020/5/11 17:12:33;66.0879592895508
2020/5/11 17:32:33;18.3101844787598;2020/5/11 17:32:33;65.1331024169922
2020/5/11 17:52:33;18.3969917297363;2020/5/11 17:52:33;64.4386596679688
2020/5/11 18:12:33;18.3969917297363;2020/5/11 18:12:33;62.9340286254883
2020/5/11 18:32:33;18.3391189575195;2020/5/11 18:32:33;63.4837989807129
2020/5/11 18:52:33;18.1944465637207;2020/5/11 18:52:33;63.0497703552246
2020/5/11 19:12:33;18.3680534362793;2020/5/11 19:12:33;62.7604179382324
2020/5/11 19:32:33;17.5;2020/5/11 19:32:33;66.2326431274414
2020/5/11 19:52:33;17.0659713745117;2020/5/11 19:52:33;68.0266189575195
2020/5/11 20:12:33;16.6608810424805;2020/5/11 20:12:33;69.4155120849609
2020/5/11 20:32:33;16.4872703552246;2020/5/11 20:32:33;68.8657379150391
2020/5/11 20:52:33;16.5162048339844;2020/5/11 20:52:33;68.1712951660156
2020/5/11 21:12:33;16.3715286254883;2020/5/11 21:12:33;69.2129592895508
2020/5/11 21:32:33;16.2268524169922;2020/5/11 21:32:33;68.5474548339844
2020/5/11 21:52:33;16.2268524169922;2020/5/11 21:52:33;65.7407379150391
2020/5/11 22:12:33;16.1400451660156;2020/5/11 22:12:33;65.1620407104492
2020/5/11 22:32:33;16.3425941467285;2020/5/11 22:32:33;62.9918975830078
2020/5/11 22:52:33;16.3425941467285;2020/5/11 22:52:33;61.5162010192871
2020/5/11 23:12:33;16.3425941467285;2020/5/11 23:12:33;62.2106475830078
2020/5/11 23:32:33;16.1689796447754;2020/5/11 23:32:33;63.0497703552246
2020/5/11 23:52:33;16.2268524169922;2020/5/11 23:52:33;61.8055572509766
2020/5/14 14:12:33;17.7314796447754;2020/5/14 14:12:33;79.3981475830078
2020/5/14 14:32:33;17.9050941467285;2020/5/14 14:32:33;77.8356475830078
2020/5/14 14:52:33;17.818286895752;2020/5/14 14:52:33;77.2858810424805
2020/5/14 15:12:33;17.9340286254883;2020/5/14 15:12:33;75.810188293457
2020/5/14 15:32:33;17.7314796447754;2020/5/14 15:32:33;75.6365737915039
2020/5/14 15:52:33;17.7893524169922;2020/5/14 15:52:33;70.4571762084961
2020/5/14 16:12:33;17.9340286254883;2020/5/14 16:12:33;66.2326431274414
2020/5/14 16:32:33;17.5868034362793;2020/5/14 16:32:33;70.6018524169922
2020/5/14 16:52:33;16.9212951660156;2020/5/14 16:52:33;75.2893524169922
2020/5/14 17:12:33;16.5740737915039;2020/5/14 17:12:33;78.096061706543
2020/5/14 17:32:33;16.2268524169922;2020/5/14 17:32:33;79.8321762084961
2020/5/14 17:52:33;16.1400451660156;2020/5/14 17:52:33;80.7870407104492
2020/5/14 18:12:33;16.0532417297363;2020/5/14 18:12:33;81.8865737915039
2020/5/14 18:32:33;15.8796310424805;2020/5/14 18:32:33;83.8252334594727
2020/5/14 18:52:33;15.7928237915039;2020/5/14 18:52:33;85.2719879150391
2020/5/14 19:12:33;15.474536895752;2020/5/14 19:12:33;88.9756927490234
2020/5/14 19:32:33;15.7638893127441;2020/5/14 19:32:33;90.5381927490234
2020/5/14 19:52:33;15.9953689575195;2020/5/14 19:52:33;90.0173568725586
2020/5/14 20:12:33;16.0821762084961;2020/5/14 20:12:33;89.0046310424805
2020/5/14 20:32:33;15.9953689575195;2020/5/14 20:32:33;88.5416717529297
2020/5/14 20:52:33;15.8506965637207;2020/5/14 20:52:33;90.1041717529297
2020/5/14 21:12:33;15.9953689575195;2020/5/14 21:12:33;88.8020782470703
2020/5/14 21:32:33;15.7928237915039;2020/5/14 21:32:33;87.8182907104492
2020/5/14 21:52:33;16.0243034362793;2020/5/14 21:52:33;87.8472213745117
2020/5/14 22:12:33;15.7638893127441;2020/5/14 22:12:33;87.2974548339844
2020/5/14 22:32:33;16.3425941467285;2020/5/14 22:32:33;85.3587951660156
2020/5/14 22:52:33;16.0821762084961;2020/5/14 22:52:33;85.2719879150391
2020/5/14 23:12:33;15.9375;2020/5/14 23:12:33;87.3553237915039
2020/5/14 23:32:33;15.8796310424805;2020/5/14 23:32:33;88.9467620849609
2020/5/14 23:52:33;16.0532417297363;2020/5/14 23:52:33;88.28125
2020/5/15 0:12:33;15.9375;2020/5/15 0:12:33;89.9016189575195
2020/5/15 0:32:33;16.1689796447754;2020/5/15 0:32:33;89.1782379150391
2020/5/15 0:52:33;16.2847213745117;2020/5/15 0:52:33;89.1493072509766
2020/5/15 1:12:33;16.4583358764648;2020/5/15 1:12:33;88.5127334594727
2020/5/15 1:32:33;16.2847213745117;2020/5/15 1:32:33;89.033561706543
2020/5/15 1:52:33;16.3715286254883;2020/5/15 1:52:33;88.9467620849609
2020/5/15 2:12:33;16.7766189575195;2020/5/15 2:12:33;87.9629592895508
2020/5/15 2:32:33;17.2395858764648;2020/5/15 2:32:33;86.8344879150391
2020/5/15 2:52:33;17.8761558532715;2020/5/15 2:52:33;85.0405120849609
2020/5/15 3:12:33;17.818286895752;2020/5/15 3:12:33;85.2719879150391
2020/5/15 3:32:33;18.0497703552246;2020/5/15 3:32:33;81.8576431274414
2020/5/15 3:52:33;17.6446762084961;2020/5/15 3:52:33;82.9571762084961
2020/5/15 4:12:33;17.6736106872559;2020/5/15 4:12:33;84.1724548339844
2020/5/15 4:32:33;18.2523155212402;2020/5/15 4:32:33;83.5069427490234
2020/5/15 4:52:33;18.3680534362793;2020/5/15 4:52:33;80.9027786254883
2020/5/15 5:12:33;18.3101844787598;2020/5/15 5:12:33;81.4814834594727
2020/5/15 5:32:33;18.5127296447754;2020/5/15 5:32:33;78.5590286254883
2020/5/15 5:52:33;18.5416641235352;2020/5/15 5:52:33;78.90625
2020/5/15 6:12:33;18.3680534362793;2020/5/15 6:12:33;79.1956024169922
2020/5/15 6:32:33;18.5127296447754;2020/5/15 6:32:33;78.7037048339844
2020/5/15 6:52:33;18.6863441467285;2020/5/15 6:52:33;77.1122665405273
2020/5/15 7:12:33;19.0625;2020/5/15 7:12:33;77.2569427490234
2020/5/15 7:32:33;18.8888893127441;2020/5/15 7:32:33;75.0868072509766
2020/5/15 7:52:33;18.3680534362793;2020/5/15 7:52:33;79.2824096679688
2020/5/15 8:12:33;18.2523155212402;2020/5/15 8:12:33;81.278938293457
2020/5/15 8:32:33;19.0335655212402;2020/5/15 8:32:33;77.2569427490234
2020/5/15 8:52:33;19.3518524169922;2020/5/15 8:52:33;74.1030120849609
2020/5/15 9:12:33;19.6701393127441;2020/5/15 9:12:33;72.627311706543
2020/5/15 9:32:33;19.7569465637207;2020/5/15 9:32:33;72.3379592895508
2020/5/15 9:52:33;19.4965286254883;2020/5/15 9:52:33;70.9201431274414
2020/5/15 10:12:33;19.2071762084961;2020/5/15 10:12:33;73.6689834594727
2020/5/15 10:32:33;19.9884262084961;2020/5/15 10:32:33;70.7465286254883
2020/5/15 10:52:33;21.2326393127441;2020/5/15 10:52:33;64.9305572509766
2020/5/15 11:12:33;22.1296310424805;2020/5/15 11:12:33;60.0115699768066
2020/5/15 11:32:33;22.5347213745117;2020/5/15 11:32:33;59.6354179382324
2020/5/15 11:52:33;22.9976844787598;2020/5/15 11:52:33;59.7511596679688
2020/5/15 12:12:33;22.8530082702637;2020/5/15 12:12:33;59.6643524169922
2020/5/15 12:32:33;22.8240737915039;2020/5/15 12:32:33;58.3622703552246
2020/5/15 12:52:33;23.431713104248;2020/5/15 12:52:33;58.2175903320313
2020/5/15 13:12:33;23.6631965637207;2020/5/15 13:12:33;55.9895820617676
2020/5/15 13:32:33;23.8078689575195;2020/5/15 13:32:33;56.6840286254883
2020/5/15 13:52:33;23.8078689575195;2020/5/15 13:52:33;56.8865699768066
2020/5/15 14:12:33;23.8368034362793;2020/5/15 14:12:33;56.0474510192871
2020/5/15 14:32:33;24.2418975830078;2020/5/15 14:32:33;54.8321800231934
2020/5/15 14:52:33;24.5601844787598;2020/5/15 14:52:33;53.9641189575195
2020/5/15 15:12:33;24.7627296447754;2020/5/15 15:12:33;53.8194427490234
2020/5/15 15:32:33;24.9074058532715;2020/5/15 15:32:33;52.1990699768066
2020/5/15 15:52:33;24.6759262084961;2020/5/15 15:52:33;50.6944427490234
2020/5/15 16:12:33;24.6759262084961;2020/5/15 16:12:33;47.8009262084961
2020/5/15 16:32:33;24.4733810424805;2020/5/15 16:32:33;47.4537048339844
2020/5/15 16:52:33;24.5891189575195;2020/5/15 16:52:33;47.1643524169922
2020/5/15 17:12:33;24.53125;2020/5/15 17:12:33;46.1226844787598
2020/5/15 17:32:33;24.4155082702637;2020/5/15 17:32:33;47.5694465637207
2020/5/15 17:52:33;24.1550941467285;2020/5/15 17:52:33;48.0902786254883
2020/5/15 18:12:33;24.0972213745117;2020/5/15 18:12:33;47.5983810424805
2020/5/15 18:32:33;23.8657417297363;2020/5/15 18:32:33;47.5115737915039
2020/5/15 18:52:33;23.5474548339844;2020/5/15 18:52:33;48.3217582702637
2020/5/15 19:12:33;22.9398155212402;2020/5/15 19:12:33;49.6527786254883
2020/5/15 19:32:33;22.3611106872559;2020/5/15 19:32:33;50.3472213745117
2020/5/15 19:52:33;21.4930534362793;2020/5/15 19:52:33;58.6516189575195
2020/5/15 20:12:33;20.625;2020/5/15 20:12:33;64.6990737915039
2020/5/15 20:32:33;20.2777786254883;2020/5/15 20:32:33;67.7372665405273
2020/5/15 20:52:33;19.7858810424805;2020/5/15 20:52:33;69.3576431274414
2020/5/15 21:12:33;20.0752296447754;2020/5/15 21:12:33;69.0104217529297
2020/5/15 21:32:33;19.8148155212402;2020/5/15 21:32:33;69.3287048339844
2020/5/15 21:52:33;19.8148155212402;2020/5/15 21:52:33;69.4444427490234
2020/5/15 22:12:33;19.4097213745117;2020/5/15 22:12:33;68.2581024169922
2020/5/15 22:32:33;19.1203689575195;2020/5/15 22:32:33;69.4155120849609
2020/5/15 22:52:33;18.9178237915039;2020/5/15 22:52:33;68.6342620849609
2020/5/15 23:12:33;18.8020858764648;2020/5/15 23:12:33;67.3900451660156
2020/5/15 23:32:33;18.9467582702637;2020/5/15 23:32:33;68.1712951660156
2020/5/15 23:52:33;18.6574058532715;2020/5/15 23:52:33;67.5347213745117
2020/5/16 0:12:33;18.599536895752;2020/5/16 0:12:33;68.9814834594727
2020/5/16 0:32:33;18.0497703552246;2020/5/16 0:32:33;69.9074096679688
2020/5/16 0:52:33;18.3969917297363;2020/5/16 0:52:33;68.9236068725586
2020/5/16 1:12:33;17.818286895752;2020/5/16 1:12:33;69.7916717529297
2020/5/16 1:32:33;18.0787048339844;2020/5/16 1:32:33;69.7337951660156
2020/5/16 1:52:33;17.9340286254883;2020/5/16 1:52:33;69.3576431274414
2020/5/16 2:12:33;17.6736106872559;2020/5/16 2:12:33;70.5150451660156
2020/5/16 2:32:33;17.7604141235352;2020/5/16 2:32:33;70.7175903320313
2020/5/16 2:52:33;17.6157417297363;2020/5/16 2:52:33;71.7592620849609
2020/5/16 3:12:33;17.5289344787598;2020/5/16 3:12:33;70.0810165405273
2020/5/16 3:32:33;17.3263893127441;2020/5/16 3:32:33;68.9236068725586
2020/5/16 3:52:33;17.0659713745117;2020/5/16 3:52:33;68.2870407104492
2020/5/16 4:12:33;17.4710655212402;2020/5/16 4:12:33;68.3449096679688
2020/5/16 4:32:33;18.3101844787598;2020/5/16 4:32:33;67.2743072509766
2020/5/16 4:52:33;17.6157417297363;2020/5/16 4:52:33;67.7662048339844
2020/5/16 5:12:33;17.7893524169922;2020/5/16 5:12:33;69.4444427490234
2020/5/16 5:32:33;18.0787048339844;2020/5/16 5:32:33;68.778938293457
2020/5/16 5:52:33;17.6446762084961;2020/5/16 5:52:33;70.7754592895508
2020/5/16 6:12:33;18.1655082702637;2020/5/16 6:12:33;70.6307907104492
2020/5/16 6:32:33;18.9178237915039;2020/5/16 6:32:33;71.6145782470703
2020/5/16 6:52:33;19.8148155212402;2020/5/16 6:52:33;71.2384262084961
2020/5/16 7:12:33;20.5092582702637;2020/5/16 7:12:33;71.3831024169922
2020/5/16 7:32:33;21.2615737915039;2020/5/16 7:32:33;71.09375
2020/5/16 7:52:33;21.8113441467285;2020/5/16 7:52:33;72.4826431274414
2020/5/16 8:12:33;22.1296310424805;2020/5/16 8:12:33;72.0486068725586
2020/5/16 8:32:33;23.0844917297363;2020/5/16 8:32:33;71.2962951660156
2020/5/16 8:52:33;23.431713104248;2020/5/16 8:52:33;66.7245407104492
2020/5/16 9:12:33;23.8368034362793;2020/5/16 9:12:33;67.7662048339844
2020/5/16 9:32:33;24.5891189575195;2020/5/16 9:32:33;64.9594879150391
2020/5/16 9:52:33;25.3414344787598;2020/5/16 9:52:33;63.0787010192871
2020/5/16 10:12:33;25.4282417297363;2020/5/16 10:12:33;62.3263893127441
2020/5/16 10:32:33;26.2962951660156;2020/5/16 10:32:33;60.3587989807129
2020/5/16 10:52:33;26.7592582702637;2020/5/16 10:52:33;58.6516189575195
2020/5/16 11:12:33;26.8460655212402;2020/5/16 11:12:33;56.3946800231934
2020/5/16 11:32:33;26.1226844787598;2020/5/16 11:32:33;58.9409713745117
2020/5/16 11:52:33;25.775463104248;2020/5/16 11:52:33;59.6643524169922
2020/5/16 12:12:33;25.4282417297363;2020/5/16 12:12:33;61.6608810424805
2020/5/16 12:32:33;24.9074058532715;2020/5/16 12:32:33;61.7766189575195
2020/5/16 12:52:33;24.4444465637207;2020/5/16 12:52:33;62.0949096679688
2020/5/16 13:12:33;23.5185203552246;2020/5/16 13:12:33;64.9884262084961
2020/5/16 13:32:33;23.5763893127441;2020/5/16 13:32:33;64.872688293457
2020/5/16 13:52:33;23.9525451660156;2020/5/16 13:52:33;64.6701431274414
2020/5/16 14:12:33;23.75;2020/5/16 14:12:33;64.3807907104492
2020/5/16 14:32:33;24.0104141235352;2020/5/16 14:32:33;62.9050903320313
2020/5/16 14:52:33;24.0393524169922;2020/5/16 14:52:33;61.8055572509766
2020/5/16 15:12:33;24.4444465637207;2020/5/16 15:12:33;60.3298606872559
2020/5/16 15:32:33;24.7337951660156;2020/5/16 15:32:33;59.5775489807129
2020/5/16 15:52:33;24.5891189575195;2020/5/16 15:52:33;60.0983810424805
2020/5/16 16:12:33;24.3287048339844;2020/5/16 16:12:33;61.2557907104492
2020/5/16 16:32:33;24.0972213745117;2020/5/16 16:32:33;61.9502296447754
2020/5/16 16:52:33;24.0972213745117;2020/5/16 16:52:33;62.5
2020/5/16 17:12:33;23.75;2020/5/16 17:12:33;64.3518524169922
2020/5/16 17:32:33;23.6631965637207;2020/5/16 17:32:33;63.7731475830078
2020/5/16 17:52:33;22.96875;2020/5/16 17:52:33;66.5798568725586
2020/5/16 18:12:33;22.0138893127441;2020/5/16 18:12:33;69.5891189575195
2020/5/16 18:32:33;21.8402786254883;2020/5/16 18:32:33;70.1388931274414
2020/5/16 18:52:33;21.6956024169922;2020/5/16 18:52:33;70.8622665405273
2020/5/16 19:12:33;21.2615737915039;2020/5/16 19:12:33;71.8171310424805
2020/5/16 19:32:33;21.1458358764648;2020/5/16 19:32:33;72.3379592895508
2020/5/16 19:52:33;21.0590286254883;2020/5/16 19:52:33;72.65625
2020/5/16 20:12:33;21.2326393127441;2020/5/16 20:12:33;72.3379592895508
2020/5/16 20:32:33;21.0590286254883;2020/5/16 20:32:33;72.3958282470703
2020/5/16 20:52:33;20.8275451660156;2020/5/16 20:52:33;72.9456024169922
2020/5/16 21:12:33;20.8564796447754;2020/5/16 21:12:33;72.5983810424805
2020/5/16 21:32:33;21.0011558532715;2020/5/16 21:32:33;71.3252334594727
2020/5/16 21:52:33;20.8564796447754;2020/5/16 21:52:33;72.685188293457
2020/5/16 22:12:33;20.6539344787598;2020/5/16 22:12:33;73.6400451660156
2020/5/16 22:32:33;20.5671310424805;2020/5/16 22:32:33;74.6817092895508
2020/5/16 22:52:33;20.1909713745117;2020/5/16 22:52:33;76.7071762084961
2020/5/16 23:12:33;20.2777786254883;2020/5/16 23:12:33;78.4143524169922
2020/5/16 23:32:33;19.9594917297363;2020/5/16 23:32:33;80.439811706543
2020/5/16 23:52:33;20.0462951660156;2020/5/16 23:52:33;81.3657379150391
2020/5/17 0:12:33;19.9594917297363;2020/5/17 0:12:33;82.3206024169922
2020/5/17 0:32:33;19.84375;2020/5/17 0:32:33;83.0150451660156
2020/5/17 0:52:33;19.7569465637207;2020/5/17 0:52:33;83.6516189575195
2020/5/17 1:12:33;19.6990737915039;2020/5/17 1:12:33;84.0856475830078
2020/5/17 1:32:33;19.9305534362793;2020/5/17 1:32:33;82.5810165405273
2020/5/17 1:52:33;19.7569465637207;2020/5/17 1:52:33;82.8703689575195
2020/5/17 2:12:33;19.4965286254883;2020/5/17 2:12:33;84.9537048339844
2020/5/17 2:32:33;19.6122703552246;2020/5/17 2:32:33;85.3877334594727
2020/5/17 2:52:33;19.6701393127441;2020/5/17 2:52:33;84.9247665405273
2020/5/17 3:12:33;19.525463104248;2020/5/17 3:12:33;85.3298568725586
2020/5/17 3:32:33;19.525463104248;2020/5/17 3:32:33;85.6192092895508
2020/5/17 3:52:33;19.6990737915039;2020/5/17 3:52:33;85.3298568725586
2020/5/17 4:12:33;19.84375;2020/5/17 4:12:33;83.8831024169922
2020/5/17 4:32:33;19.7569465637207;2020/5/17 4:32:33;83.8831024169922
2020/5/17 4:52:33;19.6701393127441;2020/5/17 4:52:33;84.375
2020/5/17 5:12:33;20.2777786254883;2020/5/17 5:12:33;83.9409713745117
2020/5/17 5:32:33;20.1909713745117;2020/5/17 5:32:33;82.4652786254883
2020/5/17 5:52:33;20.1041641235352;2020/5/17 5:52:33;82.8703689575195
2020/5/17 6:12:33;20.1041641235352;2020/5/17 6:12:33;82.7546310424805
2020/5/17 6:32:33;20.4224548339844;2020/5/17 6:32:33;82.5231475830078
2020/5/17 6:52:33;20.625;2020/5/17 6:52:33;80.9895782470703
2020/5/17 7:12:33;19.6701393127441;2020/5/17 7:12:33;82.7546310424805
2020/5/17 7:32:33;19.8148155212402;2020/5/17 7:32:33;83.0439834594727
2020/5/17 7:52:33;20.4224548339844;2020/5/17 7:52:33;80.9317092895508
2020/5/17 8:12:33;20.7986106872559;2020/5/17 8:12:33;79.2824096679688
2020/5/17 8:32:33;21.6666641235352;2020/5/17 8:32:33;77.1412048339844
2020/5/17 8:52:33;22.1296310424805;2020/5/17 8:52:33;74.6817092895508
2020/5/17 9:12:33;23.0844917297363;2020/5/17 9:12:33;71.1805572509766
2020/5/17 9:32:33;23.6631965637207;2020/5/17 9:32:33;68.1423568725586
2020/5/17 9:52:33;24.4444465637207;2020/5/17 9:52:33;65.4513931274414
2020/5/17 10:12:33;24.7627296447754;2020/5/17 10:12:33;64.5254592895508
2020/5/17 10:32:33;24.5891189575195;2020/5/17 10:32:33;62.3842582702637
2020/5/17 10:52:33;24.1261558532715;2020/5/17 10:52:33;64.7280120849609
2020/5/17 11:12:33;24.2997703552246;2020/5/17 11:12:33;64.0625
2020/5/17 11:32:33;24.4444465637207;2020/5/17 11:32:33;63.9178199768066
2020/5/17 11:52:33;25.5439796447754;2020/5/17 11:52:33;60.5324096679688
2020/5/17 12:12:33;25.9780082702637;2020/5/17 12:12:33;59.3171310424805
2020/5/17 12:32:33;25.9201393127441;2020/5/17 12:32:33;58.6516189575195
2020/5/17 12:52:33;26.1805534362793;2020/5/17 12:52:33;57.2048606872559
2020/5/17 13:12:33;26.1805534362793;2020/5/17 13:12:33;56.0474510192871
2020/5/17 13:32:33;26.0069465637207;2020/5/17 13:32:33;56.1921310424805
2020/5/17 14:12:33;25.8333358764648;2020/5/17 14:12:33;56.4525489807129
2020/5/17 14:32:33;25.2835655212402;2020/5/17 14:32:33;57.3495407104492
2020/5/17 14:52:33;24.2708358764648;2020/5/17 14:52:33;59.375
2020/5/17 15:12:33;23.6921310424805;2020/5/17 15:12:33;61.3715286254883
2020/5/17 15:32:33;23.75;2020/5/17 15:32:33;62.9629592895508
2020/5/17 15:52:33;22.505786895752;2020/5/17 15:52:33;66.40625
2020/5/17 16:12:33;23.0844917297363;2020/5/17 16:12:33;65.1331024169922
2020/5/17 16:32:33;22.5347213745117;2020/5/17 16:32:33;66.2905120849609
2020/5/17 16:52:33;22.3900451660156;2020/5/17 16:52:33;68.778938293457
2020/5/17 17:12:33;21.0011558532715;2020/5/17 17:12:33;72.3379592895508
2020/5/17 17:32:33;20.0462951660156;2020/5/17 17:32:33;76.3599548339844
2020/5/17 17:52:33;19.4965286254883;2020/5/17 17:52:33;78.9641189575195
2020/5/17 18:12:33;19.9016189575195;2020/5/17 18:12:33;78.3854217529297
2020/5/17 18:32:33;20.3645858764648;2020/5/17 18:32:33;77.4305572509766
2020/5/17 18:52:33;20.5381965637207;2020/5/17 18:52:33;78.125
2020/5/17 19:12:33;21.0590286254883;2020/5/17 19:12:33;80.46875
2020/5/17 19:32:33;20.943286895752;2020/5/17 19:32:33;82.9282379150391
2020/5/17 19:52:33;21.1168975830078;2020/5/17 19:52:33;83.2175903320313
2020/5/17 20:12:33;21.5509262084961;2020/5/17 20:12:33;81.0185165405273
2020/5/17 20:32:33;21.4930534362793;2020/5/17 20:32:33;77.8067092895508
2020/5/17 20:52:33;21.5798606872559;2020/5/17 20:52:33;76.2442092895508
2020/5/17 21:12:33;20.2777786254883;2020/5/17 21:12:33;80.1504592895508
2020/5/17 21:32:33;19.6122703552246;2020/5/17 21:32:33;83.4780120849609
2020/5/17 21:52:33;18.6284713745117;2020/5/17 21:52:33;87.8472213745117
2020/5/17 22:12:33;18.8310203552246;2020/5/17 22:12:33;91.3483810424805
2020/5/17 22:32:33;19.3518524169922;2020/5/17 22:32:33;88.7152786254883
2020/5/17 22:52:33;18.1076393127441;2020/5/17 22:52:33;85.7060165405273
2020/5/17 23:12:33;18.1944465637207;2020/5/17 23:12:33;85.0694427490234
2020/5/17 23:32:33;17.9050941467285;2020/5/17 23:32:33;84.9537048339844
2020/5/17 23:52:33;18.3680534362793;2020/5/17 23:52:33;85.5034713745117
2020/5/18 0:12:33;17.6446762084961;2020/5/18 0:12:33;87.3842620849609
2020/5/18 0:32:33;18.3680534362793;2020/5/18 0:32:33;86.4872665405273
2020/5/18 0:52:33;18.6284713745117;2020/5/18 0:52:33;82.4652786254883
2020/5/18 1:12:33;18.3391189575195;2020/5/18 1:12:33;81.1921310424805
2020/5/18 1:32:33;17.5;2020/5/18 1:32:33;78.2696762084961
2020/5/18 1:52:33;16.3425941467285;2020/5/18 1:52:33;77.8067092895508
2020/5/18 2:12:33;15.5034713745117;2020/5/18 2:12:33;79.1956024169922
2020/5/18 2:32:33;15.0115737915039;2020/5/18 2:32:33;83.3333282470703
2020/5/18 2:52:33;15.0694465637207;2020/5/18 2:52:33;78.7037048339844
2020/5/18 3:12:33;15.2141189575195;2020/5/18 3:12:33;78.2407379150391
2020/5/18 3:32:33;15.5902786254883;2020/5/18 3:32:33;76.5625
2020/5/18 3:52:33;15.6481475830078;2020/5/18 3:52:33;75.2314834594727
2020/5/18 4:12:33;15.7638893127441;2020/5/18 4:12:33;74.5370407104492
2020/5/18 4:32:33;15.7928237915039;2020/5/18 4:32:33;70.8622665405273
2020/5/18 4:52:33;15.8506965637207;2020/5/18 4:52:33;69.3576431274414
2020/5/18 5:12:33;16.5740737915039;2020/5/18 5:12:33;67.7083282470703
2020/5/18 5:32:33;17.0949058532715;2020/5/18 5:32:33;69.7627334594727
2020/5/18 5:52:33;17.0659713745117;2020/5/18 5:52:33;72.2511596679688
2020/5/18 6:12:33;16.8923606872559;2020/5/18 6:12:33;73.0902786254883
2020/5/18 6:32:33;17.3842582702637;2020/5/18 6:32:33;70.7465286254883
2020/5/18 6:52:33;17.8761558532715;2020/5/18 6:52:33;67.6215286254883
2020/5/18 7:12:33;18.1655082702637;2020/5/18 7:12:33;65.7118072509766
2020/5/18 7:32:33;17.818286895752;2020/5/18 7:32:33;65.4513931274414
2020/5/18 7:52:33;17.6446762084961;2020/5/18 7:52:33;65.9432907104492
2020/5/18 8:12:33;18.599536895752;2020/5/18 8:12:33;65.4513931274414
2020/5/18 8:32:33;19.4675941467285;2020/5/18 8:32:33;62.3263893127441
2020/5/18 8:52:33;20.1331024169922;2020/5/18 8:52:33;60.0694427490234
2020/5/18 9:12:33;20.3356475830078;2020/5/18 9:12:33;55.4108810424805
